rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
411,excel-chart,@kunlungrowth/excel-chart,1826,0,0,enterprise,office-efficiency,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-08-05,2026-09-15,1.0.0,【Excel图表】办公提效落地演示：按数据关系选对图表类型，做出清晰、专业、会说话的图表，含配色、标签与趋势线。昆仑增长企业AI落地服务样例。,【Excel图表】办公提效落地演示：按数据关系选对图表类型，做出清晰、专业、会说话的图表，含配色、标签与趋势线。昆仑增长企业AI落地服务样例。
412,alice-macro-data-interpretation,@org-r64ixwde/alice-macro-data-interpretation,1818,0,4,enterprise,professional,万得信息,true,万得信息技术股份有限公司,,2026-07-03,2026-09-15,1.0.2,调用万得 Alice Agent 的「宏观数据解读」专业技能，可将 CPI、PPI、PMI、GDP、社融、外贸、失业率、利率等宏观经济数据解读为结构清晰、可直接复用的研究周报式分析，输出结论摘要、核心数据、趋势与结构分析、后续跟踪展望，帮助用户快速形成宏观数据观点。首次使用前需访问 https://alice.wind.com.cn/settings?tab=account 注册并登录 Alice,调用万得 Alice Agent 的「宏观数据解读」专业技能，可将 CPI、PPI、PMI、GDP、社融、外贸、失业率、利率等宏观经济数据解读为结构清晰、可直接复用的研究周报式分析，输出结论摘要、核心数据、趋势与结构分析、后续跟踪展望，帮助用户快速形成宏观数据观点。首次使用前需访问 https://alice.wind.com.cn/settings?tab=account 注册并登录 Alice
413,ai-music-creator-pro,@org-0bqts5ar/ai-music-creator-pro,1814,0,2,enterprise,design-media,乐萱同行科技（深圳）有限公司,true,乐萱同行科技（深圳）有限公司,,2026-06-13,2026-09-15,1.3.3,面向创作者的 AI音乐创作工具，支持写歌、歌词成曲、BGM、参考音频改编和结果下载。AI音乐创作适合搜索 AI音乐、AI音乐生成、AI写歌、AI作曲和 ai music creator 的用户。无论只有一句创作想法、已有歌词、需要纯音乐 BGM，还是想参考一段音频继续创作，AI 助手都可以通过本地 Skill 生成作品。,面向创作者的 AI音乐创作工具，支持写歌、歌词成曲、BGM、参考音频改编和结果下载。AI音乐创作适合搜索 AI音乐、AI音乐生成、AI写歌、AI作曲和 ai music creator 的用户。无论只有一句创作想法、已有歌词、需要纯音乐 BGM，还是想参考一段音频继续创作，AI 助手都可以通过本地 Skill 生成作品。
414,aipdd-cut-video,@org-bzwfrdvh/aipdd-cut-video,1809,0,0,enterprise,design-media,AIPDD,true,上海灏曦信息技术有限公司,,2026-08-30,2026-09-15,1.0.2,通用视频剪辑技能包（视频剪辑AI助手 AIPDD），由三大技能包与双底座构成——①文案技能包（copywriting）：抖音文案提取（douyin-copywriter）、文案改写（copywrite-rewrite）；②音频技能包（audio）：文案转音频（text-to-speech，IndexTTS 口播音频）；③视频技能包（video）：视频混剪（video-mix-edit）、数字人口播,通用视频剪辑技能包（视频剪辑AI助手 AIPDD），由三大技能包与双底座构成——①文案技能包（copywriting）：抖音文案提取（douyin-copywriter）、文案改写（copywrite-rewrite）；②音频技能包（audio）：文案转音频（text-to-speech，IndexTTS 口播音频）；③视频技能包（video）：视频混剪（video-mix-edit）、数字人口播
415,vidu-anime-production-2,@vidu/vidu-anime-production-2,1806,0,4,enterprise,design-media,北京生数科技股份有限公司,false,,,2026-05-19,2026-09-15,1.2.0,Vidu开放平台的漫剧短片生成能力，内置生图、TTS、支持Vidu-Q2、Q3参考生视频模型，可选时长。,Vidu开放平台的漫剧短片生成能力，内置生图、TTS、支持Vidu-Q2、Q3参考生视频模型，可选时长。
416,virallens,@org-gfrg4dba/virallens,1795,0,3,enterprise,content-creation,上海熵海领航科技有限公司,true,上海熵海领航科技有限公司,,2026-07-30,2026-09-15,1.0.3,AI驱动的短视频拆解工具，支持TikTok/YouTube/B站/抖音/小红书，提供病毒传播评分+可执行优化建议+可复用脚本模板。 AI驱动的短视频拆解工具，支持 TikTok/YouTube/B站/抖音/小红书/Instagram 等平台视频深度分析。 核心功能 🎬 场景检测 — PySceneDetect 自动切分 + 关键帧提取 🎤 语音转文字 — ,AI驱动的短视频拆解工具，支持TikTok/YouTube/B站/抖音/小红书，提供病毒传播评分+可执行优化建议+可复用脚本模板。 AI驱动的短视频拆解工具，支持 TikTok/YouTube/B站/抖音/小红书/Instagram 等平台视频深度分析。 核心功能 🎬 场景检测 — PySceneDetect 自动切分 + 关键帧提取 🎤 语音转文字 — 
417,smart-diet-plan-poster-generator-showapi,@showapi/smart-diet-plan-poster-generator-showapi,1792,0,0,enterprise,life-service,万维易源,true,昆明秀派科技有限公司,,2026-08-21,2026-09-15,1.0.0,基于用户饮食目标自动生成个性化膳食规划图文；适用于健身减脂、日常健康饮食、营养师方案输出、膳食海报制作场景,基于用户饮食目标自动生成个性化膳食规划图文；适用于健身减脂、日常健康饮食、营养师方案输出、膳食海报制作场景
418,cli,@org-k6bcf2fv/cli,1780,0,0,enterprise,dev-programming,skill训练营,false,,,2026-08-31,2026-09-15,1.0.24,,
419,jy-newspublicopinion-risk-warning,@user_cc9425b3/jy-newspublicopinion-risk-warning,1775,0,1,enterprise,professional,恒生聚源,true,上海恒生聚源数据服务有限公司,,2026-05-25,2026-09-15,1.0.2,基于恒生聚源 MCP 数据库实时监控企业及持仓标的负面舆情，生成《舆情风险预警报告》。覆盖企业/股票、基金/基金经理、行业板块、持仓组合四类监控对象，输出差异化风险等级、传播趋势、潜在影响及应对建议。 适用场景：用户提供持仓清单请求风险诊断；询问某企业/股票/基金舆情风险；要求监控负面新闻；需要风控预警报告；查询企业负面信息；行业风险查询。 技能问题示例： - 帮我看看贵州茅台最近有什么负面舆,基于恒生聚源 MCP 数据库实时监控企业及持仓标的负面舆情，生成《舆情风险预警报告》。覆盖企业/股票、基金/基金经理、行业板块、持仓组合四类监控对象，输出差异化风险等级、传播趋势、潜在影响及应对建议。
420,kunlun-lessonplan,@kunlungrowth/kunlun-lessonplan,1775,0,0,enterprise,education,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-08-03,2026-09-15,1.1.3,教案从课标对齐、学情分析到逆向设计与评价作业的中小学教案生成与优化工作台。 也适用于以下说法：教案设计、教案生成、备课、教学设计、课时计划、课件设计、公开课教案。 覆盖链路：课标对齐 → 学情分析 → 目标设定 → 逆向设计 → 活动编排 → 评价作业 → 反思。 内置方法论：逆向设计、目标可观测、学情三维、作业对准目标。 能力模块：课标对齐、学情分析、目标设定、逆向设计、活动编排、评价作业、反思,教案从课标对齐、学情分析到逆向设计与评价作业的中小学教案生成与优化工作台。 也适用于以下说法：教案设计、教案生成、备课、教学设计、课时计划、课件设计、公开课教案。 覆盖链路：课标对齐 → 学情分析 → 目标设定 → 逆向设计 → 活动编排 → 评价作业 → 反思。 内置方法论：逆向设计、目标可观测、学情三维、作业对准目标。 能力模块：课标对齐、学情分析、目标设定、逆向设计、活动编排、评价作业、反思
421,ai-music-maker-pro,@org-0bqts5ar/ai-music-maker-pro,1762,0,2,enterprise,design-media,乐萱同行科技（深圳）有限公司,true,乐萱同行科技（深圳）有限公司,,2026-06-13,2026-09-15,1.3.3,AI音乐制作适合需要 AI音乐制作、AI音乐制作工具、ai music maker 和 music maker AI 的创作者。你可以描述歌曲主题、风格、情绪、使用场景或参考音频，让 AI 助手完成歌曲生成、歌词成曲、纯音乐 BGM 和音乐改编，并获得可试听、可下载的作品链接。,AI音乐制作适合需要 AI音乐制作、AI音乐制作工具、ai music maker 和 music maker AI 的创作者。你可以描述歌曲主题、风格、情绪、使用场景或参考音频，让 AI 助手完成歌曲生成、歌词成曲、纯音乐 BGM 和音乐改编，并获得可试听、可下载的作品链接。
422,brand-jingle-studio,@beatra-ai/brand-jingle-studio,1762,0,1,enterprise,design-media,beatra,true,乐萱同行科技（深圳）有限公司,,2026-08-22,2026-09-15,0.1.1,把品牌名、口号和投放场景做成一组原创广告歌、品牌主题曲和声音Logo。这个AI广告歌生成和品牌主题曲制作工具会先写好钩子和可选唱词，再按投放时长和多种风格出候选，用于广告歌、品牌歌、宣传歌、活动主题曲、播客片头、电台广告、商业配乐、品牌音乐和广告配乐，每条都是现写的原创商用音乐。,把品牌名、口号和投放场景做成一组原创广告歌、品牌主题曲和声音Logo。这个AI广告歌生成和品牌主题曲制作工具会先写好钩子和可选唱词，再按投放时长和多种风格出候选，用于广告歌、品牌歌、宣传歌、活动主题曲、播客片头、电台广告、商业配乐、品牌音乐和广告配乐，每条都是现写的原创商用音乐。
423,image-style-transfer-and-recreation-showapi,@showapi/image-style-transfer-and-recreation-showapi,1742,0,0,enterprise,design-media,万维易源,true,昆明秀派科技有限公司,,2026-08-17,2026-09-15,1.0.0,将参考图深度解析为纯文字语义，彻底避免原图直接传入模型，结合用户创意生成全新原创风格图片，并提供质量评估报告；适用于图片风格转换、原创二创、版权规避、生图提示词逆向提取场景,将参考图深度解析为纯文字语义，彻底避免原图直接传入模型，结合用户创意生成全新原创风格图片，并提供质量评估报告；适用于图片风格转换、原创二创、版权规避、生图提示词逆向提取场景
424,tencentcloud-ocr-idcard,@tencent-adm/tencentcloud-ocr-idcard,1742,131,0,enterprise,dev-programming,腾讯云文字识别团队,true,腾讯科技（深圳）有限公司,,2026-03-09,2026-09-15,1.0.5,"腾讯云身份证识别(IDCardOCR)接口调用技能。当用户需要识别身份证图片中中国大陆居民二代身份证正反面信息（姓名、性别、民族、出生日期、住址、身份证号、签发机关、有效期限等）时,应使用此技能。支持图片Base64和URL两种输入方式,同时支持身份证图片照片裁剪和多种告警功能。",腾讯云身份证识别（IDCardOCR），提取中国二代身份证正反面信息（姓名、性别、民族、出生日期、住址、身份证号、签发机关、有效期限），支持Base64/URL图片，具备裁剪和多告警功能。
425,tencentmap-jsapi-gl-skill,@tencent-adm/tencentmap-jsapi-gl-skill,1738,4,1,enterprise,dev-programming,腾讯地图位置服务团队,true,腾讯科技（深圳）有限公司,,2026-04-10,2026-09-15,1.0.4,腾讯地图 JavaScript GL（JSAPIGL）开发指南。适用于地图应用或者工具的编写。在编写、审查或调试使用腾讯地图 API的代码时应运用此技能。适用于涉及地图初始化、覆盖物展示、图层控制、事件处理、控件交互、可视化渲染、地图工具、检索、路线规划、查地址、行政区划、ip定位、几何计算、三维模型展示、性能优化的任务。当用户提及 腾讯地图、 jsapi、jsapi-gl或相关地图开发需求时自动,腾讯地图 JavaScript GL（JSAPIGL）开发指南。适用于地图应用或者工具的编写。在编写、审查或调试使用腾讯地图 API的代码时应运用此技能。适用于涉及地图初始化、覆盖物展示、图层控制、事件处理、控件交互、可视化渲染、地图工具、检索、路线规划、查地址、行政区划、ip定位、几何计算、三维模型展示、性能优化的任务。当用户提及 腾讯地图、 jsapi、jsapi-gl或相关地图开发需求时自动
