rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
857,ec-crm-zh,@org-gsmwnlrg/ec-crm-zh,254,0,0,enterprise,business-ops,EC CRM,true,深圳市六度人和科技有限公司,,2026-07-10,2026-08-18,1.0.0,EC CRM 操作技能，覆盖客户管理、工商数据查询与导入、客户标签与 AI 画像、销售跟进记录与待办、联络中心记录与质检分析、订单管理。用于通过 ec-crm CLI 搜索、查看、创建、更新、转让、放弃、共享、打标签、画像分析、跟进、联系、质检或管理 EC 客户与订单。,EC CRM 操作技能，覆盖客户管理、工商数据查询与导入、客户标签与 AI 画像、销售跟进记录与待办、联络中心记录与质检分析、订单管理。用于通过 ec-crm CLI 搜索、查看、创建、更新、转让、放弃、共享、打标签、画像分析、跟进、联系、质检或管理 EC 客户与订单。
858,xlsx-nt,@org-02qudk26/xlsx-nt,254,0,0,enterprise,office-efficiency,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-29,2026-08-18,1.0.0,用于表格整理、分析和报表生成，帮助用户减少重复操作并得到可直接使用的结果。,用于表格整理、分析和报表生成，帮助用户减少重复操作并得到可直接使用的结果。
859,plan-proofread-moways,@org-vc3t81nj/plan-proofread-moways,254,0,0,enterprise,office-efficiency,博维管理咨询,true,博维管理咨询（广州）有限公司,,2026-07-17,2026-08-18,1.0.0,中文正式报告交付前审校校对——检查格式排版、文字标点、标题层级、图表一致性、数据溯源、AI 写作痕迹、模糊归因等问题，输出结构化修改建议。,中文正式报告交付前审校校对——检查格式排版、文字标点、标题层级、图表一致性、数据溯源、AI 写作痕迹、模糊归因等问题，输出结构化修改建议。
860,multi-content-feed,@redfox-data/multi-content-feed,254,0,1,enterprise,data-analysis,红狐数据,false,,,2026-06-24,2026-08-17,1.0.1,全网内容出海信息源是一款全平台内容出海爆款追踪工具，每日自动扫描公众号、抖音、视频号、小红书、快手、B站六大平台的内容出海爆款作品，按互动量筛选 Top50，智能聚类题材方向，生成包含平台标签、封面图、互动数据与创作洞察的可视化日报。,全网内容出海信息源是一款全平台内容出海爆款追踪工具，每日自动扫描公众号、抖音、视频号、小红书、快手、B站六大平台的内容出海爆款作品，按互动量筛选 Top50，智能聚类题材方向，生成包含平台标签、封面图、互动数据与创作洞察的可视化日报。
861,inspection-sampling,@engicool/inspection-sampling,254,0,2,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-17,1.1.0,提供检验抽样全流程支持；当你需要设计抽样方案、处理待检数据、生成抽样计划、追踪抽样记录或分析抽样结果时使用；覆盖GB/T2828等标准抽样方法,提供检验抽样全流程支持；当你需要设计抽样方案、处理待检数据、生成抽样计划、追踪抽样记录或分析抽样结果时使用；覆盖GB/T2828等标准抽样方法
862,multi-copywrite-alchemy,@redfox-data/multi-copywrite-alchemy,253,0,0,enterprise,content-creation,红狐数据,false,,,2026-07-02,2026-08-18,1.0.1,复刻蒸馏写作技能 —— 分析一位作者的多篇文章，深度还原其思维方式与写作风格，生成专属写作分身子技能与风格提示词。支持公众号、抖音多平台自动采集素材，也可手动粘贴文章或指定文件路径。触发词：蒸馏写作风格、写作分身、克隆写作风格、复刻蒸馏写作技能。,复刻蒸馏写作技能 —— 分析一位作者的多篇文章，深度还原其思维方式与写作风格，生成专属写作分身子技能与风格提示词。支持公众号、抖音多平台自动采集素材，也可手动粘贴文章或指定文件路径。触发词：蒸馏写作风格、写作分身、克隆写作风格、复刻蒸馏写作技能。
863,pharmaceutical,@baitongai/pharmaceutical,253,0,0,enterprise,professional,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-13,2026-08-18,2.0.0,本技能在医药学术演示领域提供从内容规划到专业 PPTX 交付的端到端自动化生成服务。 医药MSL讲稿&课件生成旨在简化和自动化医药 MSL 团队的制作流程，覆盖需求收集、内容结构设计、幻灯片生成、合规审查、Speaker Notes 编写与注入、术语提取到最终交付的完整链路，为医药企业医学事务部、MSL 团队及学术推广团队提供企业级演示文稿制作支持。,本技能在医药学术演示领域提供从内容规划到专业 PPTX 交付的端到端自动化生成服务。 医药MSL讲稿&课件生成旨在简化和自动化医药 MSL 团队的制作流程，覆盖需求收集、内容结构设计、幻灯片生成、合规审查、Speaker Notes 编写与注入、术语提取到最终交付的完整链路，为医药企业医学事务部、MSL 团队及学术推广团队提供企业级演示文稿制作支持。
864,vmeg-video-translator-v2,@org-8el7md5j/vmeg-video-translator-v2,253,0,7,enterprise,design-media,VMEG,true,成都素动科技有限公司,,2026-07-15,2026-08-18,1.0.0,VMEG 是一款专业的 AI 音视频翻译与本地化工具，支持视频翻译、音频翻译、视频转文字、智能字幕生成、字幕翻译、AI 配音、文字转语音（TTS）、语音克隆和多语言视频制作。 通过 VMEG，AI Agent 可以帮助用户快速将视频和音频内容转换为多语言版本，自动生成文字稿和字幕，并使用自然 AI 声音完成视频配音与本地化，让内容轻松触达全球观众。 适用于 YouTube 视频翻译、课程培训、企业,VMEG 是一款专业的 AI 音视频翻译与本地化工具，支持视频翻译、音频翻译、视频转文字、智能字幕生成、字幕翻译、AI 配音、文字转语音（TTS）、语音克隆和多语言视频制作。 通过 VMEG，AI Agent 可以帮助用户快速将视频和音频内容转换为多语言版本，自动生成文字稿和字幕，并使用自然 AI 声音完成视频配音与本地化，让内容轻松触达全球观众。 适用于 YouTube 视频翻译、课程培训、企业
865,1artisan,@org-02qudk26/1artisan,253,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-18,2026-08-17,1.0.0,Implementing production frontend code for React/Vue/Svelte. Handles hooks design,Implementing production frontend code for React/Vue/Svelte. Handles hooks design
866,bp-prd-review,@org-9pshq3lv/bp-prd-review,253,0,0,enterprise,content-creation,声绿互动有限公司你,false,,,2026-06-29,2026-08-17,1.0.0,将原始需求（截图、Excel、Word、文字描述）转化为面向高保真原型生成agent可直接消费的结构化PRD文档。 核心流程（4阶段） 阶段 做什么 关键产出 一、解析输入 读取文件/截图/文字，提取功能列表、用户群体、业务流程，识别需求来源，选择模板变体 结构化的需求理解 二、需求评审 按7大维度+3大原则系统检查，发现模糊、不闭环、矛盾等问题 问题清单（P0/P1/P2分级） 三、逐批澄清 ,将原始需求（截图、Excel、Word、文字描述）转化为面向高保真原型生成agent可直接消费的结构化PRD文档。 核心流程（4阶段） 阶段 做什么 关键产出 一、解析输入 读取文件/截图/文字，提取功能列表、用户群体、业务流程，识别需求来源，选择模板变体 结构化的需求理解 二、需求评审 按7大维度+3大原则系统检查，发现模糊、不闭环、矛盾等问题 问题清单（P0/P1/P2分级） 三、逐批澄清 
867,bilibili-ai-feed,@redfox-data/bilibili-ai-feed,253,0,0,enterprise,data-analysis,红狐数据,false,,,2026-06-12,2026-08-17,1.0.4,B站AI信息源 — 每日扫描B站AI相关账号，按点赞量发现爆款视频，智能聚类话题后生成包含封面图、互动数据与订阅支持的HTML日报。同时基于热门话题执行AI情报调查，采用多引擎搜索与交叉验证，输出结构化调查报告。支持用户自定义关键词定向查询。⚠️数据每日15:00更新前一天数据，目标日期无数据时必须先告知用户并等待确认后才能调用接口，禁止自动获取。当用户需要AI-B站日报、B站爆款、AI-B站热点,B站AI信息源 — 每日扫描B站AI相关账号，按点赞量发现爆款视频，智能聚类话题后生成包含封面图、互动数据与订阅支持的HTML日报。同时基于热门话题执行AI情报调查，采用多引擎搜索与交叉验证，输出结构化调查报告。支持用户自定义关键词定向查询。⚠️数据每日15:00更新前一天数据，目标日期无数据时必须先告知用户并等待确认后才能调用接口，禁止自动获取。当用户需要AI-B站日报、B站爆款、AI-B站热点
868,dotnet-architect,@org-02qudk26/dotnet-architect,253,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-17,1.0.0,.NET 后端架构、C#/ASP.NET Core 与企业应用模式专家。,.NET 后端架构、C#/ASP.NET Core 与企业应用模式专家。
869,ixhlink-skills-id-photo-rwb,@ixhlink/ixhlink-skills-id-photo-rwb,252,0,0,enterprise,design-media,星华智联科技,true,莆田市星华智联科技有限公司,,2026-07-24,2026-08-18,1.0.0,红底/白底/蓝底证件照专用：上传人像后换标准纯色背景；当用户要求「红底证件照」「白底证件照」「蓝底证件照」「证件照红白蓝」「换红底」「换蓝底」「一寸红底」「签证白底」「社保蓝底」时使用。必须先确认或默认一种底色再调用。,红底/白底/蓝底证件照专用：上传人像后换标准纯色背景；当用户要求「红底证件照」「白底证件照」「蓝底证件照」「证件照红白蓝」「换红底」「换蓝底」「一寸红底」「签证白底」「社保蓝底」时使用。必须先确认或默认一种底色再调用。
870,pharma-policy-radar-skill,@baitongai/pharma-policy-radar-skill,252,0,1,enterprise,professional,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-17,2026-08-17,1.0.0,,
871,ultra-wide-fundus-images-ai-analysis,@tencent-adm/ultra-wide-fundus-images-ai-analysis,252,0,1,enterprise,professional,腾讯健康觅影团队,true,腾讯科技（深圳）有限公司,,2026-05-27,2026-08-17,1.0.0,超广角眼底多病种 AI 分析服务。当用户需要上传超广角眼底图像进行 AI 诊断、分析超广角眼底照片时使用。支持推测诊断、体征判别、体征检测和体征分割四类 AI 能力。触发词：超广角眼底、超广角AI、广角眼底分析、ultra-wide fundus、超广角诊断。,超广角眼底多病种 AI 分析服务。当用户需要上传超广角眼底图像进行 AI 诊断、分析超广角眼底照片时使用。支持推测诊断、体征判别、体征检测和体征分割四类 AI 能力。触发词：超广角眼底、超广角AI、广角眼底分析、ultra-wide fundus、超广角诊断。
872,douyin-ai-feed,@redfox-data/douyin-ai-feed,252,0,1,enterprise,data-analysis,红狐数据,false,,https://clawhub.ai/redfox-data/douyin-ai-feed,2026-06-11,2026-08-17,1.0.1,AI抖音信息源 — 每日自动扫描抖音 AI 相关作品，按互动量（点赞/分享/评论）筛选最火内容，智能聚类生成精美 HTML 日报，支持封面图、数据指标和每日订阅。当用户需要 AI 抖音日报、抖音AI热点、AI抖音内容、抖音信息源、douyin ai feed 时使用。,AI抖音信息源 —每日自动扫描抖音 AI 相关作品，按互动量（点赞/分享/评论）筛选最火内容，智能聚类生成精美 HTML 日报，支持封面图、数据指标和每日订阅。适用于需要 AI 抖音日报、抖音 AI 热点、AI 抖音内容、抖音信息源、抖音 AI 信息流的场景。
873,anquan-lng-ai-manager,@org-safetychen/anquan-lng-ai-manager,252,0,0,enterprise,business-ops,安全陈工,false,,,2026-06-08,2026-08-17,2.6.2,LNG加气站AI站长视角技能，基于LNG加气站行业法规标准、安全风险、市场趋势、标杆企业运营实践、气瓶充装评审要求、双重预防机制建设要求的综合研究。 用途：作为LNG加气站AI管理顾问，用基于安全陈工商业资料库建立的LNG加气站AI站长的视角分析LNG加气站的运营管理、安全风险控制、应急处置、团队管理、投资回报、合规经营等问题，提供符合LNG加气站行业最佳实践和最新法规标准要求的决策建议。,LNG加气站AI站长视角技能，基于LNG加气站行业法规标准、安全风险、市场趋势、标杆企业运营实践、气瓶充装评审要求、双重预防机制建设要求的综合研究。 用途：作为LNG加气站AI管理顾问，用基于安全陈工商业资料库建立的LNG加气站AI站长的视角分析LNG加气站的运营管理、安全风险控制、应急处置、团队管理、投资回报、合规经营等问题，提供符合LNG加气站行业最佳实践和最新法规标准要求的决策建议。
