rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
534,academic-article-search,@baitongai/academic-article-search,652,0,1,enterprise,professional,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-14,2026-08-29,1.0.0,增强型中英文学术论文搜索、引用与OA PDF全文获取工具。默认输出为带可点击链接的格式化HTML页面，同时生成xlsx电子表格便于整理归档。触发词：搜论文、查文献、知网、CNKI、找中文文献、学术搜索、生成引用、导出引用、下载论文、找OA论文、文献引用，或其他论文搜索/导出相关请求。多源回退策略：Semantic Scholar → OpenAlex → Crossref → 百度学术。支持 AP,增强型中英文学术论文搜索、引用与OA PDF全文获取工具。默认输出为带可点击链接的格式化HTML页面，同时生成xlsx电子表格便于整理归档。触发词：搜论文、查文献、知网、CNKI、找中文文献、学术搜索、生成引用、导出引用、下载论文、找OA论文、文献引用，或其他论文搜索/导出相关请求。多源回退策略：Semantic Scholar → OpenAlex → Crossref → 百度学术。支持 AP
535,alice-global-share-quarterly-earnings-review,@org-r64ixwde/alice-global-share-quarterly-earnings-review,650,0,2,enterprise,professional,万得信息,true,万得信息技术股份有限公司,,2026-07-03,2026-08-29,1.0.2,调用万得 Alice Agent 的「全球上市公司季报点评」专业技能，输入公司名称或股票代码及报告期，即可生成标准卖方研究风格的财报点评，支持 A 股、港股、美股及欧洲市场，覆盖业绩回顾、盈利能力、投资逻辑、盈利预测和风险提示，可用于研报初稿、客户沟通材料和业绩会前准备。首次使用前需访问 https://alice.wind.com.cn/settings?tab=account 注册并登录 Al,调用万得 Alice Agent 的「全球上市公司季报点评」专业技能，输入公司名称或股票代码及报告期，即可生成标准卖方研究风格的财报点评，支持 A 股、港股、美股及欧洲市场，覆盖业绩回顾、盈利能力、投资逻辑、盈利预测和风险提示，可用于研报初稿、客户沟通材料和业绩会前准备。首次使用前需访问 https://alice.wind.com.cn/settings?tab=account 注册并登录 Al
536,e-commerce-price-monitoring-skill,@baitongai/e-commerce-price-monitoring-skill,650,0,0,enterprise,data-analysis,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-16,2026-08-29,1.0.0,多平台电商比价技能。基于 Kimi WebBridge 实现浏览器自动化爬取，不限于特定平台——任意电商网站均可采集，通过 snapshot + evaluate 通用适配。常用平台（淘宝/京东/1688/拼多多/天猫/苏宁/唯品会/亚马逊中国等）已预置选择器模板。支持药品、电子产品、食品饮料等全品类跨平台比价，结构化数据提取、批量爬取、价格趋势分析、反爬对抗策略。触发词：电商比价、价格监控、爬取,多平台电商比价技能。基于 Kimi WebBridge 实现浏览器自动化爬取，不限于特定平台——任意电商网站均可采集，通过 snapshot + evaluate 通用适配。常用平台（淘宝/京东/1688/拼多多/天猫/苏宁/唯品会/亚马逊中国等）已预置选择器模板。支持药品、电子产品、食品饮料等全品类跨平台比价，结构化数据提取、批量爬取、价格趋势分析、反爬对抗策略。触发词：电商比价、价格监控、爬取
537,guosen-stock-market,@guosen-securities/guosen-stock-market,647,0,4,enterprise,professional,国信证券股份有限公司,true,国信证券股份有限公司,,2026-06-05,2026-08-29,1.0.0,本技能由国信证券股份有限公司研发，提供 A 股、港股及主要指数的行情数据查询能力，支持实时与历史行情、资金流向及板块表现等多维度数据获取。,本技能由国信证券股份有限公司研发，提供 A 股、港股及主要指数的行情数据查询能力，支持实时与历史行情、资金流向及板块表现等多维度数据获取。
538,ppt-beautify-pro,@kunlungrowth/ppt-beautify-pro,644,0,0,enterprise,office-efficiency,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-08-02,2026-08-29,1.0.0,PPT 内容有了，但丑、乱、挤？告诉我用途（汇报/路演/培训）和当前问题，我给你具体的美化方案：配色方案、版面网格、字体层级、图片处理、图表美化、动画建议。适合职场人、学生、讲师。,PPT 内容有了，但丑、乱、挤？告诉我用途（汇报/路演/培训）和当前问题，我给你具体的美化方案：配色方案、版面网格、字体层级、图片处理、图表美化、动画建议。适合职场人、学生、讲师。
539,ixhlink-skills-id-photo-gen,@ixhlink/ixhlink-skills-id-photo-gen,640,0,0,enterprise,design-media,星华智联科技,true,莆田市星华智联科技有限公司,,2026-07-24,2026-08-29,1.0.0,通用证件照/形象照生成：上传人像后由服务端应用证件照模板；当用户要求「证件照生成器」「生成证件照」「做一张证件照」「P证件照」「简历照」「工牌照」「一寸照」「二寸照」「换证件照」时使用。若用户明确要海马体/最美精修/红白蓝底/考试护照标准照，优先对应专用技能。,通用证件照/形象照生成：上传人像后由服务端应用证件照模板；当用户要求「证件照生成器」「生成证件照」「做一张证件照」「P证件照」「简历照」「工牌照」「一寸照」「二寸照」「换证件照」时使用。若用户明确要海马体/最美精修/红白蓝底/考试护照标准照，优先对应专用技能。
540,ixhlink-skills-novel-gen,@ixhlink/ixhlink-skills-novel-gen,639,0,3,enterprise,content-creation,星华智联科技,true,莆田市星华智联科技有限公司,,2026-06-29,2026-08-29,1.0.0,多平台中文网文分章节创作助手。支持番茄、七猫、起点、晋江、纵横、飞卢、豆瓣、知乎盐选等主流平台，按平台自动适配章节字数、节奏模式与润色风格。支持悬疑/言情/奇幻/科幻/历史等题材，10-200章长篇创作，结尾设置悬念钩子，深度润色去除AI痕迹；当用户要求：写网文、创作小说、分章节写作、连续剧情、章节悬念、长篇小说、番茄/起点/晋江小说时使用。,多平台中文网文分章节创作助手。支持番茄、七猫、起点、晋江、纵横、飞卢、豆瓣、知乎盐选等主流平台，按平台自动适配章节字数、节奏模式与润色风格。支持悬疑/言情/奇幻/科幻/历史等题材，10-200章长篇创作，结尾设置悬念钩子，深度润色去除AI痕迹；当用户要求：写网文、创作小说、分章节写作、连续剧情、章节悬念、长篇小说、番茄/起点/晋江小说时使用。
541,browser-automation,@zcwl/browser-automation,636,0,0,enterprise,ai-agent,智创未来,true,成都智创未来教育管理合伙企业（有限合伙）,,2026-08-14,2026-08-29,1.0.2,"自然语言经CLI自动化浏览器交互,告别手写脚本。Automate web browser interactions using natural language","自然语言经CLI自动化浏览器交互,告别手写脚本。Automate web browser interactions using natural language"
542,moways-docx,@org-vc3t81nj/moways-docx,634,0,0,enterprise,office-efficiency,博维管理咨询,true,博维管理咨询（广州）有限公司,,2026-07-17,2026-08-29,2.7.0,按博维管理咨询 Word 行文排版标准自动规范 Word 文件排版。覆盖页面设置、字体字号、标题层级、行距段距、页码页眉、目录、三线表等全部规则。支持自动排版、排版审查、新建报告三种模式。,按博维管理咨询 Word 行文排版标准自动规范 Word 文件排版。覆盖页面设置、字体字号、标题层级、行距段距、页码页眉、目录、三线表等全部规则。支持自动排版、排版审查、新建报告三种模式。
543,short-video-ops,@org-fq6oz6ky/short-video-ops,632,0,2,enterprise,content-creation,婵梦科技,true,杭州婵梦传媒科技有限公司,,2026-07-15,2026-08-28,1.0.0,覆盖短视频账号定位、选题策划、脚本生成、剪辑SOP、评论运营、对标追踪、数据复盘、IP打造和投流获客。,覆盖短视频账号定位、选题策划、脚本生成、剪辑SOP、评论运营、对标追踪、数据复盘、IP打造和投流获客。
544,alice-comps-analysis,@org-r64ixwde/alice-comps-analysis,628,0,1,enterprise,professional,万得信息,true,万得信息技术股份有限公司,,2026-07-03,2026-08-29,1.0.2,调用万得 Alice Agent 的「可比公司分析」专业技能，可为上市公司快速生成机构级可比公司分析报告，自动筛选同行业可比公司，提取经营指标、估值倍数（PE、PB、EV/EBITDA 等）和统计基准，输出 Excel 表格与文字分析，帮助用户判断目标公司相对同行的估值水平和经营表现。首次使用前需访问 https://alice.wind.com.cn/settings?tab=account 注,调用万得 Alice Agent 的「可比公司分析」专业技能，可为上市公司快速生成机构级可比公司分析报告，自动筛选同行业可比公司，提取经营指标、估值倍数（PE、PB、EV/EBITDA 等）和统计基准，输出 Excel 表格与文字分析，帮助用户判断目标公司相对同行的估值水平和经营表现。首次使用前需访问 https://alice.wind.com.cn/settings?tab=account 注
545,guosen-economy-query,@guosen-securities/guosen-economy-query,628,0,2,enterprise,professional,国信证券股份有限公司,true,国信证券股份有限公司,,2026-06-05,2026-08-28,1.0.0,本技能由国信证券股份有限公司研发，提供全球宏观经济数据，支持快速获取多地1.0.0区、多指标的结构化数据，是宏观分析与市场观察的基础数据工具。,本技能由国信证券股份有限公司研发，提供全球宏观经济数据，支持快速获取多地1.0.0区、多指标的结构化数据，是宏观分析与市场观察的基础数据工具。
546,scprotein-collection-skill,@tencent-adm/scprotein-collection-skill,621,0,1,enterprise,professional,腾讯健康组学平台,true,腾讯科技（深圳）有限公司,,2026-06-04,2026-08-29,1.0.5,scPROTEIN 基于图神经网络，对单细胞蛋白组数据去批次效应降噪、不确定性估计、生成 embedding 与细胞类型表征，含 stage1/stage2 两子应用。,scPROTEIN 基于图神经网络，对单细胞蛋白组数据去批次效应降噪、不确定性估计、生成 embedding 与细胞类型表征，含 stage1/stage2 两子应用。
547,ori-collection-skill,@tencent-adm/ori-collection-skill,619,0,1,enterprise,professional,腾讯健康组学平台,true,腾讯科技（深圳）有限公司,,2026-06-04,2026-08-29,1.0.5,ORI 蛋白质设计系统，含 5 子应用：Generate Protein、USMFold Predict、Solubility、Thermostability、Signal Peptide。,ORI 蛋白质设计系统，含 5 子应用：Generate Protein、USMFold Predict、Solubility、Thermostability、Signal Peptide。
548,wechat-similar-account-redfoxdata,@redfox-data/wechat-similar-account-redfoxdata,615,0,2,enterprise,content-creation,红狐数据,false,,,2026-06-08,2026-08-29,1.0.2,公众号创作者对标账号匹配工具，基于3层加权匹配体系（核心基础40%+运营变现35%+数据特征25%）推荐对标账号和头部账号。当用户需要公众号账号推荐、公众号对标、起号参考、账号投放选择时使用。触发词：公众号对标、相似账号、对标推荐、起号参考、账号匹配。,公众号创作者对标账号匹配工具，基于3层加权匹配体系（核心基础40%+运营变现35%+数据特征25%）推荐对标账号和头部账号。当用户需要公众号账号推荐、公众号对标、起号参考、账号投放选择时使用。触发词：公众号对标、相似账号、对标推荐、起号参考、账号匹配。
