rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
930,algolia-search-zh,@org-02qudk26/algolia-search-zh,293,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,Algolia 搜索集成与相关性调优模式。,Algolia 搜索集成与相关性调优模式。
931,cast-zh,@org-02qudk26/cast-zh,293,0,0,enterprise,ai-agent,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,通过快速生成、持久化、生命周期管理和Agent间同步来塑造人物画像。从多样化输入生成人物画像，通过注册表管理，以数据驱动方式演进，并以统一格式分发。适用于跨Ag,通过快速生成、持久化、生命周期管理和Agent间同步来塑造人物画像。从多样化输入生成人物画像，通过注册表管理，以数据驱动方式演进，并以统一格式分发。适用于跨Ag
932,tempo-zh,@org-02qudk26/tempo-zh,293,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-22,2026-08-18,1.0.0,为 cron、时区/DST、重试/退避和业务日历系统设计调度和时间感知逻辑,为 cron、时区/DST、重试/退避和业务日历系统设计调度和时间感知逻辑
933,microsoft-docs-zh,@org-02qudk26/microsoft-docs-zh,293,0,0,enterprise,knowledge-management,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-22,2026-08-18,1.0.0,通过查询官方文档来理解 Microsoft 技术。当用户询问某事物的工作原理、想要教程、需要配置选项、限制、配额，或任何 Microsoft 技术（Azure、,通过查询官方文档来理解 Microsoft 技术。当用户询问某事物的工作原理、想要教程、需要配置选项、限制、配额，或任何 Microsoft 技术（Azure、
934,judge-zh,@org-02qudk26/judge-zh,293,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,通过多引擎编排进行代码评审。借助子代理与事实核查进行并行审查，仅交付值得修复的发现。从安全、正确、精简三个维度评审。默认 Claude + Codex（双引擎）,通过多引擎编排进行代码评审。借助子代理与事实核查进行并行审查，仅交付值得修复的发现。从安全、正确、精简三个维度评审。默认 Claude + Codex（双引擎）
935,cn-algorithmic-art,@org-02qudk26/cn-algorithmic-art,293,0,0,enterprise,design-media,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,使用 p5.js 创建算法艺术，包含种子随机性和交互式参数探索。当用户要求使用代码创建艺术、生成艺术、算法艺术、流场或粒子系统时使用。创作原创算法艺术而非复制现,使用 p5.js 创建算法艺术，包含种子随机性和交互式参数探索。当用户要求使用代码创建艺术、生成艺术、算法艺术、流场或粒子系统时使用。创作原创算法艺术而非复制现
936,game-design-zh,@org-02qudk26/game-design-zh,293,0,0,enterprise,professional,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,游戏设计原则。游戏设计文档结构、平衡性、玩家心理学、成长体系。,游戏设计原则。游戏设计文档结构、平衡性、玩家心理学、成长体系。
937,manufacturing-quality-data-analysis,@engicool/manufacturing-quality-data-analysis,292,0,1,enterprise,data-analysis,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-19,1.1.0,制造业质量现场数据分析；当用户需要分析车间巡检、制程不良、成品检验台账数据或处理现场不合格记录时使用；覆盖数据清洗、统计分析、图表可视化,制造业质量现场数据分析；当用户需要分析车间巡检、制程不良、成品检验台账数据或处理现场不合格记录时使用；覆盖数据清洗、统计分析、图表可视化
938,moways-xlsx,@org-vc3t81nj/moways-xlsx,292,0,0,enterprise,office-efficiency,博维管理咨询,true,博维管理咨询（广州）有限公司,,2026-07-17,2026-08-19,1.6.0,企业级 Excel 制表规范一键落地——字体、颜色、行高、边框、数字格式照规矩来。跨平台字体自动适配，支持自定义模板配置。,企业级 Excel 制表规范一键落地——字体、颜色、行高、边框、数字格式照规矩来。跨平台字体自动适配，支持自定义模板配置。
939,kg-php-pro,@kunlungrowth/kg-php-pro,292,0,0,enterprise,dev-programming,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-07-26,2026-08-19,1.0.0,用 PHP 8.3+ 与 Laravel/Symfony 构建应用。,用 PHP 8.3+ 与 Laravel/Symfony 构建应用。
940,cn-hypothesis-generation,@org-02qudk26/cn-hypothesis-generation,292,0,0,enterprise,professional,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-19,1.0.0,基于观察的结构化假设构建。当你已有实验观察或数据，需要提出带有预测的可检验假设、给出机制解释并设计实验加以验证时使用。遵循科学方法框架。开放式构思请使用 sci,基于观察的结构化假设构建。当你已有实验观察或数据，需要提出带有预测的可检验假设、给出机制解释并设计实验加以验证时使用。遵循科学方法框架。开放式构思请使用 sci
941,architecture-zh,@org-02qudk26/architecture-zh,292,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,架构决策框架。需求分析、权衡评估、ADR 文档记录。用于做出架构决策或分析系统设计。,架构决策框架。需求分析、权衡评估、ADR 文档记录。用于做出架构决策或分析系统设计。
942,gear-zh,@org-02qudk26/gear-zh,292,0,0,enterprise,it-ops-security,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,管理依赖、CI/CD优化、Docker配置和运营可观测性（日志/告警/健康检查）。在需要构建错误修复、开发环境问题或运营配置修复时使用。,管理依赖、CI/CD优化、Docker配置和运营可观测性（日志/告警/健康检查）。在需要构建错误修复、开发环境问题或运营配置修复时使用。
943,design-orchestration,@org-02qudk26/design-orchestration,292,0,0,enterprise,ai-agent,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,元技能——编排设计工作流，确保只有经过验证的设计才进入实现。,元技能——编排设计工作流，确保只有经过验证的设计才进入实现。
944,cn-accelerated-computing-cudf,@org-02qudk26/cn-accelerated-computing-cudf,292,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,NVIDIA 官方出品的 cuDF GPU 数据框架使用指南，涵盖 pandas 加速、dask-cuDF、ETL、连接、分组聚合、CSV/Parquet 读写,NVIDIA 官方出品的 cuDF GPU 数据框架使用指南，涵盖 pandas 加速、dask-cuDF、ETL、连接、分组聚合、CSV/Parquet 读写
945,documentation-generation-doc-generate,@org-02qudk26/documentation-generation-doc-generate,292,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,从代码自动生成 API 文档、架构图与技术参考。,从代码自动生成 API 文档、架构图与技术参考。
946,code-review-excellence-zh,@org-02qudk26/code-review-excellence-zh,292,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,掌握有效的代码审查实践，提供建设性反馈、尽早发现缺陷，并促进知识共享，同时保持团队士气。在审查拉取请求、建立审查标准或指导开发者时使用。,掌握有效的代码审查实践，提供建设性反馈、尽早发现缺陷，并促进知识共享，同时保持团队士气。在审查拉取请求、建立审查标准或指导开发者时使用。
947,architect-zh,@org-02qudk26/architect-zh,292,0,0,enterprise,ai-agent,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,通过差距分析、重叠检测、SKILL.md + 参考文件生成以及 Nexus 集成来设计新的 skill agent。不要用于任务编排（Nexus）、应用架构（A,通过差距分析、重叠检测、SKILL.md + 参考文件生成以及 Nexus 集成来设计新的 skill agent。不要用于任务编排（Nexus）、应用架构（A
948,tick-zh,@org-02qudk26/tick-zh,292,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-22,2026-08-18,1.0.0,实现与引擎无关的游戏架构 - 游戏循环、ECS、游戏状态、碰撞/物理集成、保存/加载和网络代码基础,实现与引擎无关的游戏架构 - 游戏循环、ECS、游戏状态、碰撞/物理集成、保存/加载和网络代码基础
949,context-management-context-save-zh,@org-02qudk26/context-management-context-save-zh,292,0,0,enterprise,ai-agent,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,在进行上下文管理中的上下文保存（context save）时使用。,在进行上下文管理中的上下文保存（context save）时使用。
950,free-tool-strategy-zh,@org-02qudk26/free-tool-strategy-zh,292,0,0,enterprise,business-ops,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-18,1.0.0,"当用户想要规划、评估或构建用于营销目的的免费工具——线索生成、SEO 价值，或品牌认知。当用户提到""工程即营销""""免费工具""""营销工具""""计算器""""生成器""""交","当用户想要规划、评估或构建用于营销目的的免费工具——线索生成、SEO 价值，或品牌认知。当用户提到""工程即营销""""免费工具""""营销工具""""计算器""""生成器""""交"
951,pic,@org-rn88lg3j/pic,291,0,0,enterprise,dev-programming,小笨羊科技,true,小笨羊科技（北京）有限公司,,2026-07-17,2026-08-19,1.0.2,包括通用文本识别、手写识别、车牌识别、身份证识别、日常物体检测、昆虫识别、植物识别、护照识别、港澳台通行证识别、银行卡识别、营业执照识别、驾驶证识别、行驶证识别、动物识别、电动自行车检测、手机检测、手势检测、火焰检测、香烟检测、人头人体检测、野生动物检测、鸟类识别、宠物情绪识别和万物识别。,包括通用文本识别、手写识别、车牌识别、身份证识别、日常物体检测、昆虫识别、植物识别、护照识别、港澳台通行证识别、银行卡识别、营业执照识别、驾驶证识别、行驶证识别、动物识别、电动自行车检测、手机检测、手势检测、火焰检测、香烟检测、人头人体检测、野生动物检测、鸟类识别、宠物情绪识别和万物识别。
952,video-prompt-expert,@redfox-data/video-prompt-expert,291,0,0,enterprise,design-media,红狐数据,false,,,2026-06-30,2026-08-19,1.0.3,帮助用户编写专业级 AI 视频提示词，写完直接生成 MP4 视频。支持多种创作场景与问题诊断，确保提示词准确可执行。触发词：视频提示词、视频生成提示词、AI视频创作、写视频提示词、导演指令、文生视频提示词、视频脚本、生成视频。,帮助用户编写专业级 AI 视频提示词，写完直接生成 MP4 视频。支持多种创作场景与问题诊断，确保提示词准确可执行。触发词：视频提示词、视频生成提示词、AI视频创作、写视频提示词、导演指令、文生视频提示词、视频脚本、生成视频。
953,wechat-cover-redfox,@redfox-data/wechat-cover-redfox,291,0,1,enterprise,design-media,红狐数据,false,,,2026-06-05,2026-08-19,1.0.2,公众号爆款封面AI设计工具。基于全网每日收录的10w+文章数据，获取同赛道爆款封面视觉元素，通过AI分析总结高转化视觉规律，生成贴合文章内容、符合平台流量审美的封面设计方案。当用户设计公众号封面、生成封面方案、查询爆款封面规律时使用。触发词：公众号封面、封面设计、爆款封面、封面方案、封面生图。,公众号爆款封面AI设计工具。基于全网每日收录的10w+文章数据，获取同赛道爆款封面视觉元素，通过AI分析总结高转化视觉规律，生成贴合文章内容、符合平台流量审美的封面设计方案。当用户设计公众号封面、生成封面方案、查询爆款封面规律时使用。触发词：公众号封面、封面设计、爆款封面、封面方案、封面生图。
954,wechat-article-1-master,@douease/wechat-article-1-master,291,0,0,enterprise,content-creation,抖易团队DouEase,true,山东抖易网络科技有限公司,,2026-07-17,2026-08-19,1.2.0,"公众号文章写作助手。从选题、标题、正文到排版建议，产出适合微信公众号传播的完整文章。当用户说""写公众号文章""、""推文""、""公众号标题""、""帮我写篇推送""、""10w+""、""文章打开率低""、""企业公众号内容""、""科普文/观点文/盘点文""时，必须使用本技能。支持个人号、企业号、政务号等不同定位，覆盖观点、干货、故事、热点、品牌宣传等文体。","公众号文章写作助手。从选题、标题、正文到排版建议，产出适合微信公众号传播的完整文章。当用户说""写公众号文章""、""推文""、""公众号标题""、""帮我写篇推送""、""10w+""、""文章打开率低""、""企业公众号内容""、""科普文/观点文/盘点文""时，必须使用本技能。支持个人号、企业号、政务号等不同定位，覆盖观点、干货、故事、热点、品牌宣传等文体。"
